word,spelling_label
स्वर्णा,correct
स्वर्णिम,correct
स्वर्ल्यूशन,correct
स्वर्व,correct
स्वल्वार,correct
स्वविवेक,correct
स्वशासन,correct
स्वसन,correct
स्वस्चीथ,correct
स्वस्छ,correct
स्वस्त,correct
स्वस्तनी,correct
स्वस्तिक,correct
स्वस्तिया,correct
स्वस्थ,correct
स्वस्थता,correct
स्वस्थमय,correct
स्वस्था,incorrect
स्वस्थि,incorrect
स्वस्थे,incorrect
स्वस्थो,incorrect
स्वस्थ्,incorrect
स्वस्थ्य,incorrect
स्वस्रथ,incorrect
स्वा,incorrect
स्वा-,correct
स्वांग,incorrect
स्वांत,incorrect
स्वांस,incorrect
स्वाइक,correct
स्वाइग,correct
स्वाइज,correct
स्वाइप,correct
स्वाइल,correct
स्वाई,correct
स्वाक्षात,correct
स्वाग,incorrect
स्वागत,correct
स्वागतो,incorrect
स्वागनापरल,correct
स्वाग्गी,correct
स्वाज,correct
स्वाजित,correct
स्वाट,correct
स्वाटी,correct
स्वाट्स,correct
स्वात,incorrect
स्वाति,correct
स्वाती,correct
स्वाथ,correct
स्वाथ्य,incorrect
स्वाथ्व,correct
स्वाद,correct
"स्वाद,अच्छा",correct
स्वादकुछ,correct
स्वादगर,correct
स्वादगार,correct
स्वादज,incorrect
स्वादा,incorrect
स्वादानुसार,correct
स्वादि,incorrect
स्वादित,correct
स्वादिश,correct
स्वादिश्ट,correct
स्वादिष्ट,correct
स्वादिष्ठ,correct
स्वादिष्ठुत,correct
स्वादिस,correct
स्वादिसट,correct
स्वादिस्ट,correct
स्वादी,incorrect
स्वादीत,correct
स्वादे,incorrect
स्वादेश,correct
स्वादेशी,incorrect
स्वादो,incorrect
स्वादों,incorrect
स्वाद्,incorrect
स्वाध,correct
स्वाधांतिक,incorrect
स्वाधिक्त,correct
स्वाधिष्ट,correct
स्वाधिष्ठान,correct
स्वाधी,correct
स्वाधीनता,correct
स्वान,correct
स्वानजीत,correct
स्वाप,incorrect
स्वापिंग,incorrect
स्वाप्स,correct
स्वाफ,correct
स्वाब,correct
स्वाबलंबी,correct
स्वाबेक,correct
स्वाभाव,incorrect
स्वाभाविक,correct
स्वाभाविकता,incorrect
स्वाभिमान,incorrect
स्वाभिमानी,correct
स्वाभी,correct
स्वाम,incorrect
स्वामनी,incorrect
स्वामि,correct
स्वामिनायन,correct
स्वामिनारायण,correct
स्वामी,correct
स्वामीग,incorrect
स्वामीनातन,correct
स्वायर,correct
स्वार,incorrect
स्वारी,incorrect
स्वार्ट,correct
स्वार्थ,correct
स्वार्थपूर्ण,correct
स्वार्थी,correct
स्वार्थीक,incorrect
स्वार्थीपन,incorrect
स्वार्थीपना,correct
स्वाल,incorrect
स्वालान,correct
स्वाली,correct
स्वावलंबन,correct
स्वावलंबी,correct
स्वावलम्बी,correct
स्वाशन,correct
स्वास,correct
स्वासत्य,correct
स्वासयनित,correct
स्वासों,incorrect
स्वास्,incorrect
स्वास्त,correct
स्वास्तम,correct
स्वास्तिक,correct
स्वास्ते,correct
स्वास्त्य,incorrect
स्वास्थ,correct
स्वास्थय,incorrect
स्वास्थवर्तक,correct
स्वास्था,incorrect
स्वास्थिक,incorrect
स्वास्थिति,correct
स्वास्थिते,correct
स्वास्थी,incorrect
स्वास्थे,incorrect
स्वास्थ्,incorrect
स्वास्थ्य,correct
स्वास्थ्यकर,incorrect
स्वास्थ्यता,incorrect
स्वास्थ्यव,incorrect
स्वास्थ्यवर्धक,correct
स्वास्भीथ्य,incorrect
स्वास्य,incorrect
स्वाह,correct
स्वाहा,correct
स्वाही,correct
स्वि,incorrect
स्विंग,incorrect
स्विंगपूल,incorrect
स्विंगम,incorrect
स्विंगस,incorrect
स्विंग्स,incorrect
स्विंमिंग,incorrect
स्विंमिंगपूल,incorrect
स्विइच,incorrect
स्विकार,correct
स्विकारेंगे,incorrect
स्विकृत,correct
स्विक्रिटी,correct
स्विगं,correct
स्विगी,correct
स्विग्गी,correct
स्विग्जी,correct
स्विघ्या,correct
स्विच,correct
स्विचऑफ,correct
स्विचटोफ,correct
स्विच्चर,correct
स्विज,correct
स्विजरलैंड,incorrect
स्विजरलो,correct
स्विजलेन,correct
स्विज्जरलैंड,incorrect
स्विटजरलैंड,incorrect
स्विटनेस,correct
स्विटली,correct
स्विटिवल,correct
स्विट्जरलैंड,correct
स्विट्ज़रलैंड,correct
स्विट्स,correct
स्विड,correct
स्विडेंट,incorrect
स्वितः,correct
स्विधाएं,incorrect
स्विफ्,incorrect
स्विफ्ट,correct
स्विम,correct
स्विमर,correct
स्विमर्स,correct
स्विमि,correct
स्विमिंग,correct
"स्विमिंग,सिखा",incorrect
"स्विमिंग,स्विमिंग",incorrect
स्विमिंग--,incorrect
स्विमिंगपुलश,incorrect
स्विमिंगपूल,incorrect
स्विमिंगस,incorrect
स्विमिंपुल,incorrect
स्विमींग,incorrect
स्विम्मर,correct
स्विम्मिंग,incorrect
स्विर्ण,correct
स्विविंग,incorrect
स्विशाली,correct
स्विष्टा,correct
स्विस्ट,correct
स्विस्टी,correct
स्वी,correct
स्वींग,incorrect
स्वींगपुल,incorrect
स्वींट,incorrect
स्वीकार,correct
स्वीकारता,incorrect
स्वीकारते,incorrect
स्वीकारना,incorrect
स्वीकारने,incorrect
स्वीकारा,incorrect
स्वीकारे,incorrect
स्वीकार्य,correct
स्वीकृति,incorrect
स्वीगी,correct
स्वीच,correct
स्वीट,correct
स्वीटकार्न,correct
स्वीटकोंडी,incorrect
स्वीटजरलैंड,incorrect
स्वीटनेस,correct
स्वीटली,correct
स्वीटस,correct
